filename,device
./dataset_libritts/3764/168670/3764_168670_000016_000001.wav,1
./dataset_libritts/3764/168670/3764_168670_000071_000004.wav,0
./dataset_libritts/3764/168670/3764_168670_000004_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000051_000000.wav,4
./dataset_libritts/3764/168670/3764_168670_000085_000000.wav,5
./dataset_libritts/3764/168670/3764_168670_000018_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000009_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000077_000001.wav,4
./dataset_libritts/3764/168670/3764_168670_000077_000000.wav,0
./dataset_libritts/3764/168670/3764_168670_000022_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000015_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000072_000001.wav,1
./dataset_libritts/3764/168670/3764_168670_000059_000000.wav,4
./dataset_libritts/3764/168670/3764_168670_000072_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000045_000000.wav,0
./dataset_libritts/3764/168670/3764_168670_000010_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000027_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000036_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000001_000000.wav,4
./dataset_libritts/3764/168670/3764_168670_000054_000000.wav,4
./dataset_libritts/3764/168670/3764_168670_000048_000000.wav,5
./dataset_libritts/3764/168670/3764_168670_000080_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000054_000001.wav,3
./dataset_libritts/3764/168670/3764_168670_000036_000001.wav,2
./dataset_libritts/3764/168670/3764_168670_000064_000001.wav,4
./dataset_libritts/3764/168670/3764_168670_000087_000014.wav,0
./dataset_libritts/3764/168670/3764_168670_000078_000000.wav,4
./dataset_libritts/3764/168670/3764_168670_000012_000006.wav,4
./dataset_libritts/3764/168670/3764_168670_000031_000000.wav,5
./dataset_libritts/3764/168670/3764_168670_000006_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000017_000002.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000001.wav,0
./dataset_libritts/3764/168670/3764_168670_000053_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000064_000000.wav,0
./dataset_libritts/3764/168670/3764_168670_000075_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000064_000002.wav,0
./dataset_libritts/3764/168670/3764_168670_000042_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000003.wav,3
./dataset_libritts/3764/168670/3764_168670_000017_000000.wav,5
./dataset_libritts/3764/168670/3764_168670_000020_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000012_000005.wav,2
./dataset_libritts/3764/168670/3764_168670_000012_000010.wav,5
./dataset_libritts/3764/168670/3764_168670_000012_000004.wav,2
./dataset_libritts/3764/168670/3764_168670_000069_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000017_000001.wav,0
./dataset_libritts/3764/168670/3764_168670_000087_000016.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000002.wav,3
./dataset_libritts/3764/168670/3764_168670_000087_000006.wav,0
./dataset_libritts/3764/168670/3764_168670_000087_000012.wav,1
./dataset_libritts/3764/168670/3764_168670_000047_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000025_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000012_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000070_000001.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000013.wav,1
./dataset_libritts/3764/168670/3764_168670_000087_000007.wav,4
./dataset_libritts/3764/168670/3764_168670_000087_000011.wav,1
./dataset_libritts/3764/168670/3764_168670_000087_000005.wav,3
./dataset_libritts/3764/168670/3764_168670_000082_000000.wav,3
./dataset_libritts/3764/168670/3764_168670_000003_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000012_000002.wav,3
./dataset_libritts/3764/168670/3764_168670_000034_000000.wav,1
./dataset_libritts/3764/168670/3764_168670_000061_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000056_000000.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000004.wav,2
./dataset_libritts/3764/168670/3764_168670_000087_000010.wav,4
./dataset_libritts/3764/168671/3764_168671_000032_000000.wav,3
./dataset_libritts/3764/168671/3764_168671_000005_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000067_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000019_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000050_000001.wav,1
./dataset_libritts/3764/168671/3764_168671_000005_000003.wav,4
./dataset_libritts/3764/168671/3764_168671_000008_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000008_000001.wav,5
./dataset_libritts/3764/168671/3764_168671_000041_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000014_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000005_000002.wav,2
./dataset_libritts/3764/168671/3764_168671_000023_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000005_000006.wav,3
./dataset_libritts/3764/168671/3764_168671_000026_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000005_000007.wav,2
./dataset_libritts/3764/168671/3764_168671_000058_000001.wav,4
./dataset_libritts/3764/168671/3764_168671_000058_000003.wav,2
./dataset_libritts/3764/168671/3764_168671_000037_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000062_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000055_000000.wav,2
./dataset_libritts/3764/168671/3764_168671_000055_000001.wav,5
./dataset_libritts/3764/168671/3764_168671_000038_000007.wav,2
./dataset_libritts/3764/168671/3764_168671_000030_000001.wav,4
./dataset_libritts/3764/168671/3764_168671_000007_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000065_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000052_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000043_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000021_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000007_000002.wav,4
./dataset_libritts/3764/168671/3764_168671_000007_000003.wav,4
./dataset_libritts/3764/168671/3764_168671_000038_000005.wav,0
./dataset_libritts/3764/168671/3764_168671_000046_000000.wav,3
./dataset_libritts/3764/168671/3764_168671_000013_000000.wav,2
./dataset_libritts/3764/168671/3764_168671_000024_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000038_000001.wav,2
./dataset_libritts/3764/168671/3764_168671_000007_000007.wav,5
./dataset_libritts/3764/168671/3764_168671_000007_000006.wav,3
./dataset_libritts/3764/168671/3764_168671_000038_000000.wav,3
./dataset_libritts/3764/168671/3764_168671_000029_000002.wav,2
./dataset_libritts/3764/168671/3764_168671_000038_000002.wav,4
./dataset_libritts/3764/168671/3764_168671_000007_000005.wav,4
./dataset_libritts/3764/168671/3764_168671_000038_000003.wav,2
./dataset_libritts/3764/168671/3764_168671_000029_000001.wav,3
./dataset_libritts/3764/168671/3764_168671_000002_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000057_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000010_000001.wav,0
./dataset_libritts/3764/168671/3764_168671_000027_000001.wav,4
./dataset_libritts/3764/168671/3764_168671_000059_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000015_000004.wav,2
./dataset_libritts/3764/168671/3764_168671_000045_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000027_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000010_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000010_000002.wav,0
./dataset_libritts/3764/168671/3764_168671_000036_000000.wav,3
./dataset_libritts/3764/168671/3764_168671_000063_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000048_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000063_000001.wav,2
./dataset_libritts/3764/168671/3764_168671_000036_000001.wav,4
./dataset_libritts/3764/168671/3764_168671_000010_000003.wav,4
./dataset_libritts/3764/168671/3764_168671_000038_000008.wav,3
./dataset_libritts/3764/168671/3764_168671_000033_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000015_000002.wav,5
./dataset_libritts/3764/168671/3764_168671_000004_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000040_000002.wav,0
./dataset_libritts/3764/168671/3764_168671_000066_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000066_000001.wav,5
./dataset_libritts/3764/168671/3764_168671_000015_000003.wav,5
./dataset_libritts/3764/168671/3764_168671_000018_000000.wav,2
./dataset_libritts/3764/168671/3764_168671_000010_000004.wav,3
./dataset_libritts/3764/168671/3764_168671_000015_000001.wav,2
./dataset_libritts/3764/168671/3764_168671_000040_000001.wav,5
./dataset_libritts/3764/168671/3764_168671_000066_000003.wav,0
./dataset_libritts/3764/168671/3764_168671_000040_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000015_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000022_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000010_000005.wav,0
./dataset_libritts/3764/168671/3764_168671_000047_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000069_000004.wav,5
./dataset_libritts/3764/168671/3764_168671_000003_000002.wav,4
./dataset_libritts/3764/168671/3764_168671_000012_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000034_000002.wav,1
./dataset_libritts/3764/168671/3764_168671_000025_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000012_000001.wav,3
./dataset_libritts/3764/168671/3764_168671_000069_000005.wav,2
./dataset_libritts/3764/168671/3764_168671_000039_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000005_000008.wav,5
./dataset_libritts/3764/168671/3764_168671_000028_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000003_000001.wav,0
./dataset_libritts/3764/168671/3764_168671_000012_000003.wav,3
./dataset_libritts/3764/168671/3764_168671_000034_000001.wav,1
./dataset_libritts/3764/168671/3764_168671_000034_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000012_000002.wav,0
./dataset_libritts/3764/168671/3764_168671_000056_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000061_000000.wav,2
./dataset_libritts/3764/168671/3764_168671_000053_000001.wav,4
./dataset_libritts/3764/168671/3764_168671_000006_000001.wav,5
./dataset_libritts/3764/168671/3764_168671_000069_000002.wav,4
./dataset_libritts/3764/168671/3764_168671_000003_000004.wav,1
./dataset_libritts/3764/168671/3764_168671_000012_000006.wav,2
./dataset_libritts/3764/168671/3764_168671_000003_000005.wav,2
./dataset_libritts/3764/168671/3764_168671_000069_000003.wav,3
./dataset_libritts/3764/168671/3764_168671_000006_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000064_000000.wav,2
./dataset_libritts/3764/168671/3764_168671_000053_000000.wav,4
./dataset_libritts/3764/168671/3764_168671_000053_000002.wav,1
./dataset_libritts/3764/168671/3764_168671_000042_000000.wav,5
./dataset_libritts/3764/168671/3764_168671_000020_000000.wav,1
./dataset_libritts/3764/168671/3764_168671_000012_000005.wav,5
./dataset_libritts/3764/168671/3764_168671_000012_000004.wav,5
./dataset_libritts/3764/168671/3764_168671_000069_000000.wav,0
./dataset_libritts/3764/168671/3764_168671_000042_000001.wav,2
./dataset_libritts/3764/168671/3764_168671_000053_000003.wav,3
./dataset_libritts/8188/274364/8188_274364_000035_000003.wav,1
./dataset_libritts/8188/274364/8188_274364_000024_000000.wav,2
./dataset_libritts/8188/274364/8188_274364_000035_000002.wav,0
./dataset_libritts/8188/274364/8188_274364_000030_000000.wav,0
./dataset_libritts/8188/274364/8188_274364_000007_000000.wav,2
./dataset_libritts/8188/274364/8188_274364_000016_000002.wav,3
./dataset_libritts/8188/274364/8188_274364_000035_000005.wav,1
./dataset_libritts/8188/274364/8188_274364_000035_000004.wav,4
./dataset_libritts/8188/274364/8188_274364_000016_000003.wav,3
./dataset_libritts/8188/274364/8188_274364_000016_000001.wav,2
./dataset_libritts/8188/274364/8188_274364_000026_000000.wav,3
./dataset_libritts/8188/274364/8188_274364_000031_000001.wav,4
./dataset_libritts/8188/274364/8188_274364_000031_000003.wav,2
./dataset_libritts/8188/274364/8188_274364_000028_000000.wav,2
./dataset_libritts/8188/274364/8188_274364_000015_000002.wav,4
./dataset_libritts/8188/274364/8188_274364_000009_000000.wav,4
./dataset_libritts/8188/274364/8188_274364_000015_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000066_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000009_000001.wav,5
./dataset_libritts/8188/269290/8188_269290_000022_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000015_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000040_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000048_000002.wav,1
./dataset_libritts/8188/269290/8188_269290_000059_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000045_000001.wav,4
./dataset_libritts/8188/269290/8188_269290_000001_000003.wav,4
./dataset_libritts/8188/269290/8188_269290_000001_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000059_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000033_000005.wav,4
./dataset_libritts/8188/269290/8188_269290_000048_000001.wav,4
./dataset_libritts/8188/269290/8188_269290_000045_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000054_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000063_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000036_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000033_000004.wav,3
./dataset_libritts/8188/269290/8188_269290_000031_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000053_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000042_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000017_000002.wav,2
./dataset_libritts/8188/269290/8188_269290_000006_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000020_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000053_000002.wav,1
./dataset_libritts/8188/269290/8188_269290_000042_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000042_000001.wav,4
./dataset_libritts/8188/269290/8188_269290_000017_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000025_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000047_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000039_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000003_000003.wav,1
./dataset_libritts/8188/269290/8188_269290_000034_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000003_000001.wav,4
./dataset_libritts/8188/269290/8188_269290_000061_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000053_000004.wav,5
./dataset_libritts/8188/269290/8188_269290_000061_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000003_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000044_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000062_000003.wav,3
./dataset_libritts/8188/269290/8188_269290_000041_000004.wav,3
./dataset_libritts/8188/269290/8188_269290_000005_000006.wav,1
./dataset_libritts/8188/269290/8188_269290_000058_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000049_000002.wav,3
./dataset_libritts/8188/269290/8188_269290_000026_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000062_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000055_000002.wav,5
./dataset_libritts/8188/269290/8188_269290_000055_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000062_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000049_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000049_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000000_000001.wav,5
./dataset_libritts/8188/269290/8188_269290_000037_000001.wav,0
./dataset_libritts/8188/269290/8188_269290_000062_000001.wav,3
./dataset_libritts/8188/269290/8188_269290_000055_000001.wav,3
./dataset_libritts/8188/269290/8188_269290_000019_000001.wav,3
./dataset_libritts/8188/269290/8188_269290_000067_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000050_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000041_000002.wav,0
./dataset_libritts/8188/269290/8188_269290_000005_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000032_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000005_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000041_000003.wav,0
./dataset_libritts/8188/269290/8188_269290_000050_000001.wav,3
./dataset_libritts/8188/269290/8188_269290_000019_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000008_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000005_000003.wav,1
./dataset_libritts/8188/269290/8188_269290_000058_000005.wav,4
./dataset_libritts/8188/269290/8188_269290_000023_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000038_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000024_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000035_000002.wav,0
./dataset_libritts/8188/269290/8188_269290_000068_000004.wav,1
./dataset_libritts/8188/269290/8188_269290_000046_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000060_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000068_000005.wav,4
./dataset_libritts/8188/269290/8188_269290_000029_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000035_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000057_000001.wav,2
./dataset_libritts/8188/269290/8188_269290_000060_000001.wav,5
./dataset_libritts/8188/269290/8188_269290_000060_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000035_000000.wav,0
./dataset_libritts/8188/269290/8188_269290_000007_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000030_000001.wav,1
./dataset_libritts/8188/269290/8188_269290_000068_000002.wav,4
./dataset_libritts/8188/269290/8188_269290_000060_000004.wav,2
./dataset_libritts/8188/269290/8188_269290_000052_000000.wav,5
./dataset_libritts/8188/269290/8188_269290_000065_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000030_000000.wav,3
./dataset_libritts/8188/269290/8188_269290_000016_000002.wav,5
./dataset_libritts/8188/269290/8188_269290_000016_000000.wav,1
./dataset_libritts/8188/269290/8188_269290_000007_000002.wav,5
./dataset_libritts/8188/269290/8188_269290_000021_000000.wav,2
./dataset_libritts/8188/269290/8188_269290_000030_000002.wav,5
./dataset_libritts/8188/269290/8188_269290_000043_000000.wav,4
./dataset_libritts/8188/269290/8188_269290_000068_000001.wav,0
./dataset_libritts/8188/269290/8188_269290_000007_000003.wav,5
./dataset_libritts/8188/269290/8188_269290_000016_000001.wav,2
./dataset_libritts/8188/269288/8188_269288_000048_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000004_000004.wav,1
./dataset_libritts/8188/269288/8188_269288_000036_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000054_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000036_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000001_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000010_000002.wav,3
./dataset_libritts/8188/269288/8188_269288_000036_000002.wav,1
./dataset_libritts/8188/269288/8188_269288_000045_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000010_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000015_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000004_000002.wav,4
./dataset_libritts/8188/269288/8188_269288_000004_000003.wav,3
./dataset_libritts/8188/269288/8188_269288_000004_000001.wav,1
./dataset_libritts/8188/269288/8188_269288_000040_000003.wav,3
./dataset_libritts/8188/269288/8188_269288_000018_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000018_000001.wav,2
./dataset_libritts/8188/269288/8188_269288_000051_000000.wav,2
./dataset_libritts/8188/269288/8188_269288_000040_000002.wav,1
./dataset_libritts/8188/269288/8188_269288_000047_000002.wav,3
./dataset_libritts/8188/269288/8188_269288_000028_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000039_000002.wav,0
./dataset_libritts/8188/269288/8188_269288_000034_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000047_000003.wav,2
./dataset_libritts/8188/269288/8188_269288_000047_000001.wav,4
./dataset_libritts/8188/269288/8188_269288_000042_000004.wav,3
./dataset_libritts/8188/269288/8188_269288_000039_000000.wav,4
./dataset_libritts/8188/269288/8188_269288_000039_000001.wav,5
./dataset_libritts/8188/269288/8188_269288_000025_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000012_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000047_000000.wav,1
./dataset_libritts/8188/269288/8188_269288_000053_000003.wav,0
./dataset_libritts/8188/269288/8188_269288_000017_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000020_000000.wav,1
./dataset_libritts/8188/269288/8188_269288_000042_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000053_000002.wav,1
./dataset_libritts/8188/269288/8188_269288_000047_000005.wav,2
./dataset_libritts/8188/269288/8188_269288_000053_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000042_000002.wav,4
./dataset_libritts/8188/269288/8188_269288_000031_000000.wav,4
./dataset_libritts/8188/269288/8188_269288_000042_000003.wav,5
./dataset_libritts/8188/269288/8188_269288_000053_000001.wav,3
./dataset_libritts/8188/269288/8188_269288_000008_000001.wav,5
./dataset_libritts/8188/269288/8188_269288_000014_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000041_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000023_000001.wav,4
./dataset_libritts/8188/269288/8188_269288_000008_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000019_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000032_000001.wav,5
./dataset_libritts/8188/269288/8188_269288_000050_000001.wav,3
./dataset_libritts/8188/269288/8188_269288_000041_000002.wav,4
./dataset_libritts/8188/269288/8188_269288_000050_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000008_000003.wav,0
./dataset_libritts/8188/269288/8188_269288_000055_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000049_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000055_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000011_000002.wav,5
./dataset_libritts/8188/269288/8188_269288_000026_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000044_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000008_000004.wav,1
./dataset_libritts/8188/269288/8188_269288_000058_000001.wav,0
./dataset_libritts/8188/269288/8188_269288_000049_000002.wav,4
./dataset_libritts/8188/269288/8188_269288_000058_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000043_000001.wav,3
./dataset_libritts/8188/269288/8188_269288_000016_000001.wav,4
./dataset_libritts/8188/269288/8188_269288_000016_000000.wav,3
./dataset_libritts/8188/269288/8188_269288_000021_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000043_000002.wav,1
./dataset_libritts/8188/269288/8188_269288_000021_000002.wav,3
./dataset_libritts/8188/269288/8188_269288_000030_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000007_000000.wav,4
./dataset_libritts/8188/269288/8188_269288_000030_000001.wav,5
./dataset_libritts/8188/269288/8188_269288_000057_000000.wav,2
./dataset_libritts/8188/269288/8188_269288_000029_000000.wav,0
./dataset_libritts/8188/269288/8188_269288_000029_000002.wav,2
./dataset_libritts/8188/269288/8188_269288_000038_000000.wav,5
./dataset_libritts/8188/269288/8188_269288_000046_000001.wav,4
./dataset_libritts/8188/269288/8188_269288_000013_000001.wav,2
./dataset_libritts/8188/269288/8188_269288_000002_000003.wav,4
./dataset_libritts/8188/269288/8188_269288_000002_000002.wav,4
./dataset_libritts/8188/269288/8188_269288_000013_000000.wav,2
./dataset_libritts/8188/269288/8188_269288_000046_000000.wav,4
./dataset_libritts/3331/159605/3331_159605_000039_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000070_000001.wav,2
./dataset_libritts/3331/159605/3331_159605_000025_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000070_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000047_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000006_000005.wav,0
./dataset_libritts/3331/159605/3331_159605_000061_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000012_000002.wav,5
./dataset_libritts/3331/159605/3331_159605_000008_000009.wav,3
./dataset_libritts/3331/159605/3331_159605_000082_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000061_000001.wav,1
./dataset_libritts/3331/159605/3331_159605_000028_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000006_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000006_000001.wav,0
./dataset_libritts/3331/159605/3331_159605_000096_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000006_000002.wav,2
./dataset_libritts/3331/159605/3331_159605_000015_000005.wav,0
./dataset_libritts/3331/159605/3331_159605_000059_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000010_000001.wav,4
./dataset_libritts/3331/159605/3331_159605_000036_000001.wav,3
./dataset_libritts/3331/159605/3331_159605_000048_000000.wav,0
./dataset_libritts/3331/159605/3331_159605_000054_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000001_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000010_000002.wav,5
./dataset_libritts/3331/159605/3331_159605_000036_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000010_000006.wav,3
./dataset_libritts/3331/159605/3331_159605_000018_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000085_000000.wav,4
./dataset_libritts/3331/159605/3331_159605_000051_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000015_000002.wav,0
./dataset_libritts/3331/159605/3331_159605_000099_000000.wav,0
./dataset_libritts/3331/159605/3331_159605_000099_000002.wav,4
./dataset_libritts/3331/159605/3331_159605_000088_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000040_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000002_000008.wav,2
./dataset_libritts/3331/159605/3331_159605_000002_000011.wav,2
./dataset_libritts/3331/159605/3331_159605_000065_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000002_000004.wav,1
./dataset_libritts/3331/159605/3331_159605_000013_000006.wav,4
./dataset_libritts/3331/159605/3331_159605_000002_000010.wav,1
./dataset_libritts/3331/159605/3331_159605_000013_000004.wav,1
./dataset_libritts/3331/159605/3331_159605_000002_000012.wav,5
./dataset_libritts/3331/159605/3331_159605_000068_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000016_000001.wav,5
./dataset_libritts/3331/159605/3331_159605_000043_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000092_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000038_000000.wav,0
./dataset_libritts/3331/159605/3331_159605_000046_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000060_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000013_000002.wav,2
./dataset_libritts/3331/159605/3331_159605_000002_000000.wav,5
./dataset_libritts/3331/159605/3331_159605_000008_000002.wav,2
./dataset_libritts/3331/159605/3331_159605_000019_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000019_000001.wav,1
./dataset_libritts/3331/159605/3331_159605_000050_000000.wav,4
./dataset_libritts/3331/159605/3331_159605_000032_000000.wav,0
./dataset_libritts/3331/159605/3331_159605_000005_000002.wav,4
./dataset_libritts/3331/159605/3331_159605_000023_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000076_000000.wav,3
./dataset_libritts/3331/159605/3331_159605_000089_000000.wav,4
./dataset_libritts/3331/159605/3331_159605_000008_000000.wav,2
./dataset_libritts/3331/159605/3331_159605_000026_000000.wav,1
./dataset_libritts/3331/159605/3331_159605_000008_000010.wav,0
